block_type player_loc monster object gold monster_index object_index gold_value prox_ripple_value visible color
15 25 # 0 0 0 -1 -1 -1 256 1 3
15 26 . 0 0 0 -1 -1 -1 256 1 3
15 27 . 0 0 0 -1 -1 -1 256 1 3
15 28 . 0 0 0 -1 -1 -1 256 1 3
15 29 # 0 0 0 -1 -1 -1 256 1 3
15 30 # 0 0 0 -1 -1 -1 256 1 3
15 31 # 0 0 0 -1 -1 -1 256 1 3
15 32 # 0 0 0 -1 -1 -1 256 1 3
15 33 # 0 0 0 -1 -1 -1 256 1 3
15 34 # 0 0 0 -1 -1 -1 256 1 3
15 35 # 0 0 0 -1 -1 -1 256 1 3
15 36 # 0 0 0 -1 -1 -1 256 1 3
15 37 # 0 0 0 -1 -1 -1 256 1 3
15 38 # 0 0 0 -1 -1 -1 256 1 3
15 39 # 0 0 0 -1 -1 -1 256 1 3
15 40 . 0 0 0 -1 -1 -1 256 1 3
15 41 . 0 0 0 -1 -1 -1 256 1 3
15 42 # 0 0 0 -1 -1 -1 256 1 3
15 43 . 0 0 0 -1 -1 -1 256 1 3
15 44 . 0 0 0 -1 -1 -1 256 1 3
15 45 . 0 0 0 -1 -1 -1 256 1 3
15 46 # 0 0 0 -1 -1 -1 256 1 3
15 47 . 0 0 0 -1 -1 -1 256 1 3
15 48 . 0 0 0 -1 -1 -1 256 1 3
15 49 . 0 0 0 -1 -1 -1 256 1 3
15 50 . 0 0 0 -1 -1 -1 256 1 3
15 51 . 0 0 0 -1 -1 -1 256 1 3
15 52 # 0 0 0 -1 -1 -1 256 1 3
15 53 # 0 0 0 -1 -1 -1 256 1 3
15 54 # 0 0 0 -1 -1 -1 256 1 3
15 55 # 0 0 0 -1 -1 -1 256 1 3
15 56 # 0 0 0 -1 -1 -1 256 1 3
15 57 # 0 0 0 -1 -1 -1 256 1 3
15 58 # 0 0 0 -1 -1 -1 256 1 3
15 59 # 0 0 0 -1 -1 -1 256 1 3
15 60 # 0 0 0 -1 -1 -1 256 1 3
15 61 . 0 0 0 -1 -1 -1 256 1 3
15 62 # 0 0 0 -1 -1 -1 256 1 3
15 63 . 0 0 0 -1 -1 -1 256 1 3
15 64 . 0 0 0 -1 -1 -1 256 1 3
15 65 . 0 0 0 -1 -1 -1 256 1 3
15 66 # 0 0 0 -1 -1 -1 256 1 3
16 0 # 0 0 0 -1 -1 -1 256 1 3
16 1 . 0 0 0 -1 -1 -1 256 1 3
16 2 . 0 0 0 -1 -1 -1 256 1 3
16 3 . 0 0 0 -1 -1 -1 256 1 3
16 4 # 0 0 0 -1 -1 -1 256 1 3
16 5 . 0 0 0 -1 -1 -1 10 1 3
16 6 . 0 0 0 -1 -1 -1 9 1 3
16 7 . 0 0 0 -1 -1 -1 8 1 3
16 8 . 0 0 0 -1 -1 -1 7 1 3
16 9 . 0 0 0 -1 -1 -1 7 1 3
16 10 . 0 0 0 -1 -1 -1 7 1 3
16 11 . 0 0 1 -1 -1 40 7 1 3
16 12 . 0 0 1 -1 -1 22 8 1 3
16 13 . 0 0 0 -1 -1 -1 9 1 3
16 14 . 0 0 0 -1 -1 -1 10 1 3
16 15 . 0 0 0 -1 -1 -1 256 1 3
16 16 . 0 0 0 -1 -1 -1 256 1 3
16 17 . 0 0 0 -1 -1 -1 256 1 3
16 18 # 0 0 0 -1 -1 -1 256 1 3
16 19 . 0 0 0 -1 -1 -1 256 1 3
16 20 # 0 0 0 -1 -1 -1 256 1 3
16 21 . 0 0 0 -1 -1 -1 256 1 3
16 22 . 0 0 0 -1 -1 -1 256 1 3
16 23 . 0 0 0 -1 -1 -1 256 1 3
16 24 . 0 0 0 -1 -1 -1 256 1 3
16 25 # 0 0 0 -1 -1 -1 256 1 3
16 26 . 0 0 0 -1 -1 -1 256 1 3
16 27 . 0 0 0 -1 -1 -1 256 1 3
16 28 . 0 0 0 -1 -1 -1 256 1 3
16 29 # 0 0 0 -1 -1 -1 256 1 3
16 30 # 0 0 0 -1 -1 -1 256 1 3
16 31 # 0 0 0 -1 -1 -1 256 1 3
16 32 # 0 0 0 -1 -1 -1 256 1 3
16 33 # 0 0 0 -1 -1 -1 256 1 3
16 34 # 0 0 0 -1 -1 -1 256 1 3
16 35 # 0 0 0 -1 -1 -1 256 1 3
16 36 # 0 0 0 -1 -1 -1 256 1 3
16 37 # 0 0 0 -1 -1 -1 256 1 3
16 38 # 0 0 0 -1 -1 -1 256 1 3
16 39 # 0 0 0 -1 -1 -1 256 1 3
16 40 . 0 0 0 -1 -1 -1 256 1 3
16 41 . 0 0 0 -1 -1 -1 256 1 3
16 42 # 0 0 0 -1 -1 -1 256 1 3
16 43 . 0 0 0 -1 -1 -1 256 1 3
16 44 . 0 0 0 -1 -1 -1 256 1 3
16 45 . 0 0 0 -1 -1 -1 256 1 3
16 46 # 0 0 0 -1 -1 -1 256 1 3
16 47 . 0 0 0 -1 -1 -1 256 1 3
16 48 . 0 0 0 -1 -1 -1 256 1 3
16 49 . 0 0 0 -1 -1 -1 256 1 3
16 50 . 0 0 0 -1 -1 -1 256 1 3
16 51 . 0 0 0 -1 -1 -1 256 1 3
16 52 # 0 0 0 -1 -1 -1 256 1 3
16 53 # 0 0 0 -1 -1 -1 256 1 3
16 54 # 0 0 0 -1 -1 -1 256 1 3
16 55 # 0 0 0 -1 -1 -1 256 1 3
16 56 # 0 0 0 -1 -1 -1 256 1 3
16 57 # 0 0 0 -1 -1 -1 256 1 3
16 58 # 0 0 0 -1 -1 -1 256 1 3
16 59 # 0 0 0 -1 -1 -1 256 1 3
16 60 # 0 0 0 -1 -1 -1 256 1 3
16 61 . 0 0 0 -1 -1 -1 256 1 3
16 62 # 0 0 0 -1 -1 -1 256 1 3
16 63 . 0 0 0 -1 -1 -1 256 1 3
16 64 . 0 0 0 -1 -1 -1 256 1 3
16 65 . 0 0 0 -1 -1 -1 256 1 3
16 66 # 0 0 0 -1 -1 -1 256 1 3
17 0 # 0 0 0 -1 -1 -1 256 1 3
17 1 . 0 0 0 -1 -1 -1 256 1 3
17 2 . 0 0 0 -1 -1 -1 256 1 3
17 3 . 0 0 0 -1 -1 -1 256 1 3
17 4 # 0 0 0 -1 -1 -1 256 1 3
17 5 # 0 0 0 -1 -1 -1 256 1 3
17 6 # 0 0 0 -1 -1 -1 256 1 3
17 7 # 0 0 0 -1 -1 -1 256 1 3
17 8 # 0 0 0 -1 -1 -1 256 1 3
17 9 . 0 0 0 -1 -1 -1 6 1 3
17 10 . 1 0 0 3 -1 -1 6 1 3
17 11 # 0 0 0 -1 -1 -1 256 1 3
17 12 # 0 0 0 -1 -1 -1 256 1 3
17 13 # 0 0 0 -1 -1 -1 256 1 3
17 14 # 0 0 0 -1 -1 -1 256 1 3
17 15 # 0 0 0 -1 -1 -1 256 1 3
17 16 # 0 0 0 -1 -1 -1 256 1 3
17 17 # 0 0 0 -1 -1 -1 256 1 3
17 18 # 0 0 0 -1 -1 -1 256 1 3
17 19 . 0 0 0 -1 -1 -1 256 1 3
17 20 # 0 0 0 -1 -1 -1 256 1 3
17 21 . 0 0 1 -1 -1 2 256 1 3
17 22 . 0 0 0 -1 -1 -1 256 1 3
17 23 . 0 0 0 -1 -1 -1 256 1 3
17 24 . 0 0 0 -1 -1 -1 256 1 3
17 25 # 0 0 0 -1 -1 -1 256 1 3
17 26 . 0 0 0 -1 -1 -1 256 1 3
17 27 . 0 0 0 -1 -1 -1 256 1 3
17 28 . 0 0 0 -1 -1 -1 256 1 3
17 29 # 0 0 0 -1 -1 -1 256 1 3
17 30 . 0 0 0 -1 -1 -1 256 1 3
17 31 . 0 0 0 -1 -1 -1 256 1 3
17 32 . 0 0 0 -1 -1 -1 256 1 3
17 33 . 0 0 0 -1 -1 -1 256 1 3
17 34 . 0 0 0 -1 -1 -1 256 1 3
17 35 . 0 0 0 -1 -1 -1 256 1 3
17 36 . 0 0 0 -1 -1 -1 256 1 3
17 37 . 0 0 0 -1 -1 -1 256 1 3
17 38 . 0 0 0 -1 -1 -1 256 1 3
17 39 # 0 0 0 -1 -1 -1 256 1 3
17 40 . 0 0 0 -1 -1 -1 256 1 3
17 41 . 0 0 0 -1 -1 -1 256 1 3
17 42 # 0 0 0 -1 -1 -1 256 1 3
17 43 . 0 0 0 -1 -1 -1 256 1 3
17 44 . 0 0 0 -1 -1 -1 256 1 3
17 45 . 0 0 0 -1 -1 -1 256 1 3
17 46 # 0 0 0 -1 -1 -1 256 1 3
17 47 . 0 0 0 -1 -1 -1 256 1 3
17 48 . 0 0 0 -1 -1 -1 256 1 3
17 49 . 0 0 0 -1 -1 -1 256 1 3
17 50 . 0 0 0 -1 -1 -1 256 1 3
17 51 . 0 0 0 -1 -1 -1 256 1 3
17 52 . 0 0 0 -1 -1 -1 256 1 3
17 53 # 0 0 0 -1 -1 -1 256 1 3
17 54 # 0 0 0 -1 -1 -1 256 1 3
17 55 . 0 0 0 -1 -1 -1 256 1 3
17 56 . 0 0 0 -1 -1 -1 256 1 3
17 57 . 0 0 0 -1 -1 -1 256 1 3
17 58 . 0 0 0 -1 -1 -1 256 1 3
17 59 . 0 0 0 -1 -1 -1 256 1 3
17 60 . 0 0 0 -1 -1 -1 256 1 3
17 61 . 0 0 0 -1 -1 -1 256 1 3
17 62 # 0 0 0 -1 -1 -1 256 1 3
17 63 . 0 0 0 -1 -1 -1 256 1 3
17 64 . 0 0 0 -1 -1 -1 256 1 3
17 65 . 0 0 0 -1 -1 -1 256 1 3
17 66 # 0 0 0 -1 -1 -1 256 1 3
18 0 # 0 0 0 -1 -1 -1 256 1 3
18 1 . 0 0 0 -1 -1 -1 256 1 3
18 2 . 0 0 0 -1 -1 -1 256 1 3
18 3 . 0 0 0 -1 -1 -1 256 1 3
18 4 # 0 0 0 -1 -1 -1 256 1 3
18 5 # 0 0 0 -1 -1 -1 256 1 3
18 6 # 0 0 0 -1 -1 -1 256 1 3
18 7 # 0 0 0 -1 -1 -1 256 1 3
18 8 # 0 0 0 -1 -1 -1 256 1 3
18 9 . 0 0 0 -1 -1 -1 5 1 3
18 10 . 0 0 0 -1 -1 -1 5 1 3
18 11 # 0 0 0 -1 -1 -1 256 1 3
18 12 # 0 0 0 -1 -1 -1 256 1 3
18 13 # 0 0 0 -1 -1 -1 256 1 3
18 14 # 0 0 0 -1 -1 -1 256 1 3
18 15 # 0 0 0 -1 -1 -1 256 1 3
18 16 # 0 0 0 -1 -1 -1 256 1 3
18 17 # 0 0 0 -1 -1 -1 256 1 3
18 18 # 0 0 0 -1 -1 -1 256 1 3
18 19 . 0 0 0 -1 -1 -1 256 1 3
18 20 # 0 0 0 -1 -1 -1 256 1 3
18 21 . 0 0 0 -1 -1 -1 256 1 3
18 22 . 0 0 0 -1 -1 -1 256 1 3
18 23 . 0 0 0 -1 -1 -1 256 1 3
18 24 . 0 0 0 -1 -1 -1 256 1 3
18 25 # 0 0 0 -1 -1 -1 256 1 3
18 26 . 0 0 0 -1 -1 -1 256 1 3
18 27 . 0 0 0 -1 -1 -1 256 1 3
18 28 . 0 0 0 -1 -1 -1 256 1 3
18 29 # 0 0 0 -1 -1 -1 256 1 3
18 30 . 0 0 0 -1 -1 -1 256 1 3
18 31 . 0 0 0 -1 -1 -1 256 1 3
18 32 . 0 0 0 -1 -1 -1 256 1 3
18 33 . 0 0 0 -1 -1 -1 256 1 3
18 34 . 0 0 0 -1 -1 -1 256 1 3
18 35 . 0 0 0 -1 -1 -1 256 1 3
18 36 . 0 0 0 -1 -1 -1 256 1 3
18 37 . 0 0 0 -1 -1 -1 256 1 3
18 38 . 0 0 0 -1 -1 -1 256 1 3
18 39 # 0 0 0 -1 -1 -1 256 1 3
18 40 . 0 0 0 -1 -1 -1 256 1 3
18 41 . 0 0 0 -1 -1 -1 256 1 3
18 42 # 0 0 0 -1 -1 -1 256 1 3
18 43 . 0 0 0 -1 -1 -1 256 1 3
18 44 . 0 0 0 -1 -1 -1 256 1 3
18 45 . 0 0 0 -1 -1 -1 256 1 3
18 46 # 0 0 0 -1 -1 -1 256 1 3
18 47 . 0 0 0 -1 -1 -1 256 1 3
18 48 . 0 0 0 -1 -1 -1 256 1 3
18 49 . 0 0 0 -1 -1 -1 256 1 3
18 50 . 0 0 0 -1 -1 -1 256 1 3
18 51 . 0 0 0 -1 -1 -1 256 1 3
18 52 . 0 0 0 -1 -1 -1 256 1 3
18 53 # 0 0 0 -1 -1 -1 256 1 3
18 54 # 0 0 0 -1 -1 -1 256 1 3
18 55 . 0 0 0 -1 -1 -1 256 1 3
18 56 . 0 0 0 -1 -1 -1 256 1 3
18 57 . 0 0 0 -1 -1 -1 256 1 3
18 58 . 0 0 0 -1 -1 -1 256 1 3
18 59 . 0 0 0 -1 -1 -1 256 1 3
18 60 . 0 0 0 -1 -1 -1 256 1 3
18 61 . 0 0 0 -1 -1 -1 256 1 3
18 62 # 0 0 0 -1 -1 -1 256 1 3
18 63 . 0 0 0 -1 -1 -1 256 1 3
18 64 . 0 0 0 -1 -1 -1 256 1 3
18 65 . 0 0 0 -1 -1 -1 256 1 3
18 66 # 0 0 0 -1 -1 -1 256 1 3
19 0 # 0 0 0 -1 -1 -1 256 1 3
19 1 . 0 0 0 -1 -1 -1 256 1 3
19 2 . 0 0 0 -1 -1 -1 256 1 3
19 3 . 0 0 0 -1 -1 -1 256 1 3
19 4 . 0 0 0 -1 -1 -1 256 1 3
19 5 . 0 0 0 -1 -1 -1 256 1 3
19 6 . 0 0 0 -1 -1 -1 256 1 3
19 7 . 0 0 0 -1 -1 -1 256 1 3
19 8 # 0 0 0 -1 -1 -1 256 1 3
19 9 . 0 0 0 -1 -1 -1 4 1 3
19 10 . 0 0 0 -1 -1 40 4 1 3
19 11 # 0 0 0 -1 -1 -1 256 1 3
19 12 . 1 0 0 12 -1 -1 256 1 3
19 13 . 0 0 0 -1 -1 -1 256 1 3
19 14 . 0 0 0 -1 -1 -1 256 1 3
19 15 . 0 0 0 -1 -1 -1 256 1 3
19 16 . 0 0 0 -1 -1 -1 256 1 3
19 17 . 0 0 0 -1 -1 -1 256 1 3
19 18 # 0 0 0 -1 -1 -1 256 1 3
19 19 . 0 0 0 -1 -1 -1 256 1 3
19 20 # 0 0 0 -1 -1 -1 256 1 3
19 21 # 0 0 0 -1 -1 -1 256 1 3
19 22 # 0 0 0 -1 -1 -1 256 1 3
19 23 # 0 0 0 -1 -1 -1 256 1 3
19 24 # 0 0 0 -1 -1 -1 256 1 3
19 25 # 0 0 0 -1 -1 -1 256 1 3
19 26 # 0 0 0 -1 -1 -1 256 1 3
19 27 # 0 0 0 -1 -1 -1 256 1 3
19 28 # 0 0 0 -1 -1 -1 256 1 3
19 29 # 0 0 0 -1 -1 -1 256 1 3
19 30 . 0 0 0 -1 -1 -1 256 1 3
19 31 . 0 0 0 -1 -1 -1 256 1 3
19 32 # 0 0 0 -1 -1 -1 256 1 3
19 33 # 0 0 0 -1 -1 -1 256 1 3
19 34 # 0 0 0 -1 -1 -1 256 1 3
19 35 # 0 0 0 -1 -1 -1 256 1 3
19 36 # 0 0 0 -1 -1 -1 256 1 3
19 37 # 0 0 0 -1 -1 -1 256 1 3
19 38 # 0 0 0 -1 -1 -1 256 1 3
19 39 # 0 0 0 -1 -1 -1 256 1 3
19 40 . 0 0 0 -1 -1 -1 256 1 3
19 41 . 0 0 0 -1 -1 -1 256 1 3
19 42 # 0 0 0 -1 -1 -1 256 1 3
19 43 # 0 0 0 -1 -1 -1 256 1 3
19 44 # 0 0 0 -1 -1 -1 256 1 3
19 45 # 0 0 0 -1 -1 -1 256 1 3
19 46 # 0 0 0 -1 -1 -1 256 1 3
19 47 # 0 0 0 -1 -1 -1 256 1 3
19 48 # 0 0 0 -1 -1 -1 256 1 3
19 49 # 0 0 0 -1 -1 -1 256 1 3
19 50 . 0 1 0 -1 2 -1 256 1 1
19 51 . 0 0 0 -1 -1 -1 256 1 3
19 52 # 0 0 0 -1 -1 -1 256 1 3
19 53 # 0 0 0 -1 -1 -1 256 1 3
19 54 # 0 0 0 -1 -1 -1 256 1 3
19 55 # 0 0 0 -1 -1 -1 256 1 3
19 56 . 0 0 0 -1 -1 -1 256 1 3
19 57 # 0 0 0 -1 -1 -1 256 1 3
19 58 # 0 0 0 -1 -1 -1 256 1 3
19 59 # 0 0 0 -1 -1 -1 256 1 3
19 60 # 0 0 0 -1 -1 -1 256 1 3
19 61 # 0 0 0 -1 -1 -1 256 1 3
19 62 # 0 0 0 -1 -1 -1 256 1 3
19 63 . 0 0 0 -1 -1 -1 256 1 3
19 64 . 0 0 0 -1 -1 -1 256 1 3
19 65 . 0 0 0 -1 -1 -1 256 1 3
19 66 # 0 0 0 -1 -1 -1 256 1 3
20 0 # 0 0 0 -1 -1 -1 256 1 3
20 1 . 0 0 0 -1 -1 -1 256 1 3
20 2 . 0 0 0 -1 -1 -1 256 1 3
20 3 . 0 0 0 -1 -1 -1 256 1 3
20 4 . 0 0 0 -1 -1 -1 256 1 3
20 5 . 0 0 0 -1 -1 -1 256 1 3
20 6 . 0 0 0 -1 -1 -1 256 1 3
20 7 . 0 0 0 -1 -1 -1 256 1 3
20 8 # 0 0 0 -1 -1 -1 256 1 3
20 9 . 0 0 0 -1 -1 -1 3 1 3
20 10 . 0 0 0 -1 -1 -1 3 1 3
20 11 # 0 0 0 -1 -1 -1 256 1 3
20 12 . 0 0 0 -1 -1 -1 256 1 3
20 13 . 0 0 0 -1 -1 -1 256 1 3
20 14 . 0 0 0 -1 -1 -1 256 1 3
20 15 . 0 0 0 -1 -1 -1 256 1 3
20 16 . 0 0 0 -1 -1 -1 256 1 3
20 17 . 0 0 0 -1 -1 -1 256 1 3
20 18 # 0 0 0 -1 -1 -1 256 1 3
20 19 . 0 0 0 -1 -1 -1 256 1 3
20 20 # 0 0 0 -1 -1 -1 256 1 3
20 21 # 0 0 0 -1 -1 -1 256 1 3
20 22 # 0 0 0 -1 -1 -1 256 1 3
20 23 # 0 0 0 -1 -1 -1 256 1 3
20 24 # 0 0 0 -1 -1 -1 256 1 3
20 25 # 0 0 0 -1 -1 -1 256 1 3
20 26 # 0 0 0 -1 -1 -1 256 1 3
20 27 # 0 0 0 -1 -1 -1 256 1 3
20 28 # 0 0 0 -1 -1 -1 256 1 3
20 29 # 0 0 0 -1 -1 -1 256 1 3
20 30 . 0 0 0 -1 -1 -1 256 1 3
20 31 . 0 0 0 -1 -1 -1 256 1 3
20 32 # 0 0 0 -1 -1 -1 256 1 3
20 33 # 0 0 0 -1 -1 -1 256 1 3
20 34 # 0 0 0 -1 -1 -1 256 1 3
20 35 # 0 0 0 -1 -1 -1 256 1 3
20 36 # 0 0 0 -1 -1 -1 256 1 3
20 37 # 0 0 0 -1 -1 -1 256 1 3
20 38 # 0 0 0 -1 -1 -1 256 1 3
20 39 # 0 0 0 -1 -1 -1 256 1 3
20 40 . 0 0 0 -1 -1 -1 256 1 3
20 41 . 0 0 0 -1 -1 -1 256 1 3
20 42 # 0 0 0 -1 -1 -1 256 1 3
20 43 # 0 0 0 -1 -1 -1 256 1 3
20 44 # 0 0 0 -1 -1 -1 256 1 3
20 45 # 0 0 0 -1 -1 -1 256 1 3
20 46 # 0 0 0 -1 -1 -1 256 1 3
20 47 # 0 0 0 -1 -1 -1 256 1 3
20 48 # 0 0 0 -1 -1 -1 256 1 3
20 49 # 0 0 0 -1 -1 -1 256 1 3
20 50 . 0 1 0 -1 2 -1 256 1 1
20 51 . 0 0 0 -1 -1 -1 256 1 3
20 52 # 0 0 0 -1 -1 -1 256 1 3
20 53 # 0 0 0 -1 -1 -1 256 1 3
20 54 # 0 0 0 -1 -1 -1 256 1 3
20 55 # 0 0 0 -1 -1 -1 256 1 3
20 56 . 0 0 0 -1 -1 -1 256 1 3
20 57 # 0 0 0 -1 -1 -1 256 1 3
20 58 # 0 0 0 -1 -1 -1 256 1 3
20 59 # 0 0 0 -1 -1 -1 256 1 3
20 60 # 0 0 0 -1 -1 -1 256 1 3
20 61 # 0 0 0 -1 -1 -1 256 1 3
20 62 # 0 0 0 -1 -1 -1 256 1 3
20 63 . 0 0 0 -1 -1 -1 256 1 3
20 64 . 0 0 0 -1 -1 -1 256 1 3
20 65 . 0 0 0 -1 -1 -1 256 1 3
20 66 # 0 0 0 -1 -1 -1 256 1 3
21 0 # 0 0 0 -1 -1 -1 256 1 3
21 1 . 0 0 0 -1 -1 -1 256 1 3
21 2 . 0 0 0 -1 -1 -1 256 1 3
21 3 . 0 0 0 -1 -1 -1 256 1 3
21 4 . 0 0 0 -1 -1 -1 256 1 3
21 5 . 0 0 0 -1 -1 -1 256 1 3
21 6 . 0 0 0 -1 -1 -1 256 1 3
21 7 . 0 0 0 -1 -1 -1 256 1 3
21 8 # 0 0 0 -1 -1 -1 256 1 3
21 9 . 0 0 0 -1 -1 -1 2 1 3
21 10 . 0 0 0 -1 -1 -1 2 1 3
21 11 # 0 0 0 -1 -1 -1 256 1 3
21 12 . 0 0 0 -1 -1 -1 256 1 3
21 13 . 0 0 0 -1 -1 -1 256 1 3
21 14 . 0 0 0 -1 -1 -1 256 1 3
21 15 . 0 0 0 -1 -1 -1 256 1 3
21 16 . 0 0 0 -1 -1 -1 256 1 3
21 17 . 0 0 0 -1 -1 -1 256 1 3
21 18 # 0 0 0 -1 -1 -1 256 1 3
21 19 . 0 0 0 -1 -1 -1 256 1 3
21 20 # 0 0 0 -1 -1 -1 256 1 3
21 21 . 0 0 0 -1 -1 -1 256 1 3
21 22 . 0 0 0 -1 -1 -1 256 1 3
21 23 . 0 0 0 -1 -1 -1 256 1 3
21 24 . 0 0 0 -1 -1 -1 256 1 3
21 25 . 0 0 0 -1 -1 -1 256 1 3
21 26 . 0 0 0 -1 -1 -1 256 1 3
21 27 . 0 0 0 -1 -1 -1 256 1 3
21 28 . 0 0 0 -1 -1 -1 256 1 3
21 29 # 0 0 0 -1 -1 -1 256 1 3
21 30 . 0 0 0 -1 -1 -1 256 1 3
21 31 . 0 0 0 -1 -1 -1 256 1 3
21 32 # 0 0 0 -1 -1 -1 256 1 3
21 33 . 0 0 0 -1 -1 -1 256 1 3
21 34 . 0 0 0 -1 -1 -1 256 1 3
21 35 . 0 0 0 -1 -1 -1 256 1 3
21 36 . 0 0 0 -1 -1 -1 256 1 3
21 37 . 0 0 0 -1 -1 -1 256 1 3
21 38 . 0 0 0 -1 -1 -1 256 1 3
21 39 . 0 0 0 -1 -1 -1 256 1 3
21 40 . 0 0 0 -1 -1 -1 256 1 3
21 41 . 0 0 0 -1 -1 -1 256 1 3
21 42 . 0 0 0 -1 -1 -1 256 1 3
21 43 . 0 0 0 -1 -1 -1 256 1 3
21 44 . 0 0 0 -1 -1 -1 256 1 3
21 45 . 0 0 0 -1 -1 -1 256 1 3
21 46 # 0 0 0 -1 -1 -1 256 1 3
21 47 . 0 0 0 -1 -1 -1 256 1 3
21 48 . 0 0 0 -1 -1 -1 256 1 3
21 49 . 0 0 0 -1 -1 -1 256 1 3
21 50 . 0 0 0 -1 -1 -1 256 1 3
21 51 . 0 0 0 -1 -1 -1 256 1 3
21 52 # 0 0 0 -1 -1 -1 256 1 3
21 53 . 0 0 0 -1 -1 -1 256 1 3
21 54 . 0 0 0 -1 -1 -1 256 1 3
21 55 # 0 0 0 -1 -1 -1 256 1 3
21 56 # 0 0 0 -1 -1 -1 256 1 3
21 57 . 0 0 0 -1 -1 -1 256 1 3
21 58 . 0 0 0 -1 -1 -1 256 1 3
21 59 . 0 0 0 -1 -1 -1 256 1 3
21 60 . 0 0 0 -1 -1 12 256 1 3
21 61 . 0 0 0 -1 -1 -1 256 1 3
21 62 # 0 0 0 -1 -1 -1 256 1 3
21 63 . 0 0 0 -1 -1 -1 256 1 3
21 64 . 0 0 0 -1 -1 -1 256 1 3
21 65 . 0 0 0 -1 -1 -1 256 1 3
21 66 # 0 0 0 -1 -1 -1 256 1 3
22 0 # 0 0 0 -1 -1 -1 256 1 3
22 1 . 0 0 0 -1 -1 -1 256 1 3
22 2 . 0 0 0 -1 -1 -1 256 1 3
22 3 . 0 0 0 -1 -1 -1 256 1 3
22 4 . 0 0 0 -1 -1 -1 256 1 3
22 5 . 0 0 0 -1 -1 -1 256 1 3
22 6 . 0 0 0 -1 -1 -1 256 1 3
22 7 . 0 0 0 -1 -1 -1 256 1 3
22 8 # 0 0 0 -1 -1 -1 256 1 3
22 9 . 0 0 0 -1 -1 -1 1 1 3
22 10 . 0 0 0 -1 -1 -1 1 1 3
22 11 # 0 0 0 -1 -1 -1 256 1 3
22 12 . 0 0 0 -1 -1 -1 256 1 3
22 13 . 0 0 0 -1 -1 -1 256 1 3
22 14 . 0 0 0 -1 -1 -1 256 1 3
22 15 . 0 0 0 -1 -1 -1 256 1 3
22 16 . 0 0 0 -1 -1 -1 256 1 3
22 17 . 0 0 0 -1 -1 -1 256 1 3
22 18 # 0 0 0 -1 -1 -1 256 1 3
22 19 . 0 0 0 -1 -1 -1 256 1 3
22 20 # 0 0 0 -1 -1 -1 256 1 3
22 21 . 0 0 0 -1 -1 -1 256 1 3
22 22 . 0 0 0 -1 -1 -1 256 1 3
22 23 . 0 0 0 -1 -1 -1 256 1 3
22 24 . 0 0 0 -1 -1 -1 256 1 3
22 25 . 0 0 0 -1 -1 -1 256 1 3
22 26 . 0 0 0 -1 -1 -1 256 1 3
22 27 . 0 0 0 -1 -1 -1 256 1 3
22 28 . 0 0 0 -1 -1 -1 256 1 3
22 29 # 0 0 0 -1 -1 -1 256 1 3
22 30 . 0 0 0 -1 -1 -1 256 1 3
22 31 . 0 0 0 -1 -1 -1 256 1 3
22 32 # 0 0 0 -1 -1 -1 256 1 3
22 33 . 0 0 0 -1 -1 -1 256 1 3
22 34 . 0 0 0 -1 -1 -1 256 1 3
22 35 . 0 0 0 -1 -1 -1 256 1 3
22 36 . 0 0 0 -1 -1 -1 256 1 3
22 37 . 0 0 0 -1 -1 -1 256 1 3
22 38 . 0 0 0 -1 -1 -1 256 1 3
22 39 . 0 0 0 -1 -1 -1 256 1 3
22 40 . 0 0 0 -1 -1 -1 256 1 3
22 41 . 0 0 0 -1 -1 -1 256 1 3
22 42 . 0 0 0 -1 -1 -1 256 1 3
22 43 . 0 0 0 -1 -1 -1 256 1 3
22 44 . 0 0 0 -1 -1 -1 256 1 3
22 45 . 0 0 0 -1 -1 -1 256 1 3
22 46 # 0 0 0 -1 -1 -1 256 1 3
22 47 . 0 0 0 -1 -1 -1 256 1 3
22 48 . 0 0 0 -1 -1 -1 256 1 3
22 49 . 0 0 0 -1 -1 -1 256 1 3
22 50 . 0 0 0 -1 -1 -1 256 1 3
22 51 . 0 0 0 -1 -1 -1 256 1 3
22 52 # 0 0 0 -1 -1 -1 256 1 3
22 53 . 0 0 0 -1 -1 -1 256 1 3
22 54 . 0 0 0 -1 -1 -1 256 1 3
22 55 # 0 0 0 -1 -1 -1 256 1 3
22 56 # 0 0 0 -1 -1 -1 256 1 3
22 57 . 0 0 0 -1 -1 -1 256 1 3
22 58 . 0 0 0 -1 -1 -1 256 1 3
22 59 . 0 0 0 -1 -1 -1 256 1 3
22 60 . 0 0 0 -1 -1 -1 256 1 3
22 61 . 0 0 0 -1 -1 -1 256 1 3
22 62 # 0 0 0 -1 -1 -1 256 1 3
22 63 . 0 0 0 -1 -1 -1 256 1 3
22 64 . 0 0 0 -1 -1 -1 256 1 3
22 65 . 0 0 0 -1 -1 -1 256 1 3
22 66 # 0 0 0 -1 -1 -1 256 1 3
23 0 # 0 0 0 -1 -1 -1 256 1 3
23 1 . 0 0 0 -1 -1 -1 256 1 3
23 2 . 0 0 0 -1 -1 -1 256 1 3
23 3 . 0 0 0 -1 -1 -1 256 1 3
23 4 # 0 0 0 -1 -1 -1 256 1 3
23 5 # 0 0 0 -1 -1 -1 256 1 3
